distro/stream/1984050	casc_sat	60085908	Timeout	casc	60137137	Timeout	casc_sat	5118061	Satisfiable	casc	60095815	Timeout	Timeout	61184242	timeout	60334183
distro/stream/2031445	casc_sat	60129689	Timeout	casc	4061167	Unsatisfiable	casc_sat	8764237	Unsatisfiable	casc	5280762	Unsatisfiable	Unsatisfiable	1550862	unsat(a174 a167 a166 a163 a153 a135 a39 a36 a30 a27 a7 a25)	97665
distro/stream_processor/1751146	casc_sat	44967	Unsatisfiable	casc	66109	Unsatisfiable	casc_sat	63576	Unsatisfiable	casc	71212	Unsatisfiable	Unsatisfiable	269185	unsat(a147 a2 a70)	106163
distro/stream_processor/1791717	casc_sat	1266731	Satisfiable	casc	60167278	Timeout	casc_sat	1719572	Satisfiable	casc	60610079	Timeout	Timeout	61178400	timeout	60194334
distro/stream_processor/1795658	casc_sat	1428517	Satisfiable	casc	60126026	TimeoutTimeout	casc_sat	2250266	Satisfiable	casc	60170702	Timeout	Timeout	61309104	timeout	60132793
distro/stream_processor/1821227	casc_sat	1295986	Satisfiable	casc	60175019	Timeout	casc_sat	1553993	Satisfiable	casc	60207800	TimeoutTimeout	Timeout	60563736	timeout	60375972
gandl/bird_bnf/1865005	casc_sat	802936	Satisfiable	casc	60119105	Timeout	casc_sat	795124	Satisfiable	casc	60160691	Timeout	Timeout	60286072	timeout	60133866
gandl/bird_bnf/1909427	casc_sat	457050	Satisfiable	casc	60120427	Timeout	casc_sat	456831	Satisfiable	casc	60181524	Timeout	Timeout	61059093	timeout	60257077
gandl/bird_bnf/1920088	casc_sat	30475	Unsatisfiable	casc	31057	Unsatisfiable	casc_sat	41228	Unsatisfiable	casc	40269	Unsatisfiable	Timeout	61275880	unsat(a10)	76931
gandl/bird_bnf/1925671	casc_sat	454480	Satisfiable	casc	60087937	Timeout	casc_sat	468932	Satisfiable	casc	60112038	Timeout	Timeout	61061060	timeout	60174678
